Ward,Year,TimeSlot,Month,Crime_Count,Latitude,Longitude
71,2007,Night,4,1,22.43528789,88.34386814
44,2001,Night,12,3,22.43533578,88.37988744
71,2013,Morning,4,1,22.43534104,88.34508154
46,2023,Evening,10,69,22.43534344,88.43854161
70,2021,Evening,4,1,22.43536109,88.25363927
44,2025,Afternoon,10,27,22.43536901,88.38119715
70,2014,Night,9,1,22.43537426,88.27206274
44,2002,Night,3,1,22.43539767,88.38767415
44,2024,Afternoon,12,1,22.43540027,88.38769617
70,2016,Morning,11,1,22.43540667,88.25702537
71,2019,Afternoon,3,1,22.43541339,88.34629514
46,2022,Afternoon,12,5,22.43541844,88.43542244
46,2002,Afternoon,12,81,22.43546655,88.43558394
46,2012,Evening,7,1,22.43551111,88.4414651
46,2002,Afternoon,11,80,22.43554297,88.4362516
46,2019,Evening,7,3,22.43554983,88.44342108
46,2023,Night,11,40,22.43555046,88.43403135
70,2004,Morning,2,1,22.43560234,88.25262285
70,2019,Morning,5,1,22.43560234,88.25262285
46,2002,Morning,10,74,22.43564843,88.43577151
45,2015,Night,3,1,22.43567092,88.40795468
45,2019,Afternoon,3,1,22.43567092,88.40795468
44,2002,Afternoon,6,121,22.43570072,88.37883881
46,2002,Evening,4,75,22.43570727,88.43891742
71,2011,Morning,10,1,22.43574344,88.32988685
70,2020,Afternoon,5,1,22.43577664,88.29153432
71,2016,Night,4,1,22.43580441,88.33400967
44,2002,Afternoon,11,120,22.43580523,88.37841643
70,2022,Evening,11,2,22.43582005,88.29132002
71,2021,Night,2,3,22.43583289,88.32471121
44,2002,Morning,8,75,22.43585151,88.37759519
70,2022,Morning,12,3,22.43587241,88.28631136
71,2012,Evening,11,1,22.43590321,88.34099462
71,2002,Night,3,4,22.43590954,88.34462045
70,2012,Afternoon,5,1,22.43594594,88.28314133
44,2002,Afternoon,3,8,22.43596805,88.37081982
46,2023,Evening,9,47,22.43597102,88.43696177
46,2023,Night,12,16,22.43597659,88.43675692
71,2023,Evening,8,5,22.43598062,88.34650425
44,2006,Evening,6,1,22.43600527,88.38227635
44,2006,Night,6,1,22.43600527,88.38227635
71,2005,Night,5,1,22.43600786,88.34830577
45,2009,Evening,10,1,22.43602398,88.41188677
44,2025,Morning,11,12,22.43603839,88.38288252
46,2020,Night,8,4,22.43603843,88.44421475
70,2022,Night,11,3,22.4360391,88.28985084
44,2002,Morning,11,66,22.43603926,88.37833684
45,2022,Evening,6,1,22.43608006,88.41547099
70,2002,Afternoon,1,1,22.43610256,88.29265142
44,2022,Morning,12,3,22.43610879,88.3827932
44,2002,Afternoon,7,139,22.43611125,88.37792357
46,2002,Morning,12,54,22.43611869,88.43694204
70,2002,Morning,2,1,22.43614155,88.29503719
44,2002,Evening,8,142,22.43614295,88.37957928
71,2002,Afternoon,1,5,22.43616389,88.33835759
46,2023,Afternoon,10,80,22.43616485,88.43648206
44,2023,Evening,12,35,22.43620444,88.3822872
44,2022,Evening,2,1,22.43622405,88.39237364
45,2002,Morning,11,16,22.43624427,88.41021746
70,2009,Afternoon,2,2,22.43625941,88.26315162
46,2025,Evening,10,22,22.43626451,88.43528095
46,2002,Morning,9,86,22.43626937,88.43650183
44,2025,Night,10,21,22.43627563,88.38260517
44,2022,Morning,3,1,22.43628993,88.39237072
46,2002,Evening,8,147,22.43629911,88.43618395
46,2002,Morning,11,59,22.43631814,88.43739002
46,2002,Afternoon,5,143,22.43632614,88.43683023
44,2002,Afternoon,12,129,22.43632952,88.37859473
46,2002,Morning,7,70,22.43633342,88.43720904
46,2021,Afternoon,7,1,22.43635147,88.43976044
46,2003,Night,12,1,22.43638083,88.42518097
45,2013,Evening,5,1,22.43639818,88.41425088
71,2004,Morning,9,1,22.43640168,88.3171166
46,2001,Night,12,1,22.43642832,88.43854486
46,2020,Afternoon,9,1,22.43644479,88.43975791
45,2007,Afternoon,8,1,22.43644739,88.41302395
46,2002,Morning,6,60,22.43644878,88.43677166
70,2006,Night,6,1,22.43645021,88.27202899
44,2002,Evening,3,4,22.43645785,88.38718196
46,2002,Night,6,92,22.43648986,88.43878446
46,2002,Afternoon,6,102,22.43649362,88.43642201
44,2002,Evening,12,124,22.43650402,88.37913798
46,2023,Evening,1,2,22.43650716,88.42639511
44,2002,Afternoon,2,7,22.43651193,88.37876229
46,2007,Evening,2,1,22.43651283,88.44949085
44,2023,Morning,8,4,22.43652132,88.3832356
45,2002,Morning,4,10,22.43652864,88.41542787
71,2021,Morning,2,1,22.43654271,88.32076027
46,2008,Night,4,1,22.43654358,88.44097195
44,2022,Morning,11,7,22.43655415,88.38074382
44,2018,Evening,2,2,22.43655715,88.3725577
45,2002,Afternoon,4,13,22.43656758,88.40931524
46,2002,Afternoon,4,65,22.43657369,88.43714047
46,2002,Afternoon,10,141,22.43657403,88.43566428
46,2017,Afternoon,4,1,22.43659186,88.42274678
71,2020,Evening,4,1,22.43660216,88.32804167
44,2002,Afternoon,4,69,22.43663568,88.37746744
44,2007,Afternoon,12,1,22.43663946,88.39048762
46,2002,Morning,5,95,22.43664494,88.43479541
46,2018,Afternoon,10,1,22.4366479,88.43975304
44,2020,Evening,7,4,22.43665418,88.38098404
70,2008,Afternoon,9,1,22.43666319,88.29151002
44,2009,Morning,3,1,22.43666765,88.39166416
44,2008,Night,9,1,22.43666956,88.39179609
46,2002,Evening,9,136,22.43667529,88.43645227
44,2023,Afternoon,6,4,22.4366902,88.38524623
71,2004,Night,9,1,22.43669241,88.31954161
71,2017,Afternoon,10,1,22.43669384,88.33208792
45,2025,Afternoon,11,2,22.43669475,88.40876536
71,2001,Morning,12,1,22.43669583,88.34246502
46,2002,Evening,6,144,22.43669971,88.43688296
45,2025,Morning,10,4,22.43670005,88.41203164
44,2002,Afternoon,9,121,22.43670509,88.37735591
70,2023,Evening,7,1,22.43670737,88.2737243
71,2018,Morning,5,1,22.43671153,88.33046852
45,2001,Afternoon,8,1,22.43672061,88.40436127
46,2022,Night,8,1,22.43673813,88.43126048
46,2008,Morning,6,1,22.43675468,88.43247353
45,2023,Morning,9,15,22.43676408,88.41255152
44,2023,Morning,12,14,22.43676434,88.38103286
71,2020,Evening,12,1,22.43679207,88.352528
46,2011,Morning,12,1,22.43679882,88.43854201
44,2022,Afternoon,12,9,22.43680929,88.37386412
46,2002,Night,9,62,22.43681564,88.4351912
46,2002,Afternoon,8,130,22.4368207,88.43679715
44,2023,Afternoon,12,38,22.43684035,88.37851218
71,2014,Evening,10,1,22.43684055,88.33046254
46,2002,Night,5,62,22.43685835,88.43454974
46,2002,Afternoon,7,119,22.43687764,88.43631083
70,2004,Afternoon,2,1,22.4368947,88.28530507
45,2023,Morning,10,24,22.4369095,88.41006849
71,2003,Evening,3,1,22.43691432,88.34862324
46,2004,Morning,8,2,22.43692191,88.43086509
46,2002,Evening,7,152,22.43692359,88.43675704
46,2002,Morning,8,62,22.43692883,88.43690891
71,2025,Evening,8,1,22.43693003,88.3524049
45,2023,Morning,11,19,22.43693846,88.40862553
45,2025,Evening,10,3,22.43694209,88.40221773
45,2006,Evening,5,1,22.4369429,88.42070996
44,2002,Afternoon,8,125,22.4369492,88.37832731
46,2002,Evening,11,122,22.4369723,88.43700913
46,2002,Evening,12,91,22.43697656,88.43491021
44,2002,Morning,12,82,22.43697671,88.38029405
70,2024,Night,2,1,22.43698059,88.29068134
46,2002,Night,7,105,22.43698908,88.43690093
71,2004,Evening,2,1,22.43699293,88.34741122
46,2023,Morning,7,4,22.43699991,88.43977147
71,2018,Afternoon,4,1,22.4370068,88.32924774
70,2025,Afternoon,11,4,22.4370245,88.27761657
45,2001,Night,6,1,22.43703316,88.41115837
44,2002,Morning,7,100,22.43703987,88.37869719
71,2022,Evening,10,1,22.4370617,88.32924464
70,2022,Afternoon,9,1,22.43706556,88.29568387
44,2002,Morning,4,43,22.43710323,88.37434161
44,2002,Evening,4,70,22.43710452,88.38214954
46,2023,Morning,8,4,22.43711336,88.43611352
46,2023,Afternoon,11,66,22.43713497,88.43589408
44,2002,Night,5,78,22.43713796,88.38366266
44,2002,Night,9,76,22.43714879,88.38118025
71,2019,Morning,11,1,22.43714911,88.3377466
46,2015,Afternoon,5,1,22.43715312,88.44213724
71,2017,Evening,7,2,22.43716119,88.35111653
44,2002,Evening,7,173,22.43716327,88.38080571
44,2023,Morning,9,63,22.43716656,88.37837531
71,2011,Morning,7,1,22.43716725,88.33653026
70,2001,Night,11,1,22.43717553,88.26461209
46,2014,Evening,3,1,22.43718065,88.43033872
71,2004,Morning,4,1,22.43718248,88.34138555
70,2025,Night,11,9,22.43718492,88.2813366
70,2001,Afternoon,3,1,22.43719136,88.29774442
44,2002,Morning,6,88,22.43719542,88.38139498
70,2017,Evening,7,1,22.43722375,88.30521982
44,2023,Afternoon,10,99,22.43723441,88.3803571
71,2019,Evening,9,1,22.43723624,88.34618995
71,2004,Night,4,1,22.43725194,88.34861219
71,2019,Night,9,1,22.43725371,88.34739934
70,2023,Night,4,2,22.43725883,88.28165934
46,2023,Afternoon,3,1,22.43726255,88.43652128
46,2012,Evening,12,1,22.43726445,88.43664588
44,2025,Evening,10,30,22.43729919,88.38295357
44,2002,Evening,9,130,22.43730791,88.38191845
70,2011,Evening,7,1,22.43730962,88.25256159
70,2016,Afternoon,1,1,22.43730962,88.25256159
70,2019,Afternoon,12,1,22.43730962,88.25256159
71,2021,Evening,4,1,22.43731309,88.34618711
44,2023,Afternoon,11,104,22.43732899,88.38105909
45,2002,Afternoon,11,13,22.43733739,88.40708673
71,2004,Afternoon,5,1,22.43734703,88.34739667
71,2021,Night,6,2,22.43735071,88.33879634
70,2009,Morning,6,1,22.43735681,88.26874342
44,2016,Night,12,1,22.4373661,88.36687973
71,2025,Afternoon,8,1,22.43738368,88.34860993
44,2023,Night,9,61,22.43738541,88.38202108
70,2025,Afternoon,8,2,22.43738823,88.28021538
45,2023,Afternoon,12,2,22.43739026,88.40766789
71,2022,Afternoon,11,1,22.43740073,88.34988528
44,2021,Afternoon,11,2,22.43744268,88.37902665
44,2002,Morning,5,98,22.43746337,88.37965443
45,2021,Morning,12,1,22.43748027,88.40571116
46,2001,Afternoon,12,3,22.43749124,88.43840719
46,2002,Evening,5,169,22.4374921,88.43711416
46,2023,Night,7,2,22.43749438,88.43852525
44,2025,Afternoon,11,17,22.43753051,88.38065863
71,2023,Afternoon,1,3,22.43755546,88.3328762
44,2023,Afternoon,9,97,22.43757395,88.38026481
46,2023,Evening,11,62,22.43757589,88.43457492
70,2009,Night,2,2,22.43758357,88.30091546
44,2002,Night,10,66,22.4375965,88.38338042
46,2025,Afternoon,10,13,22.4376029,88.43735343
44,2002,Night,8,76,22.43760753,88.38171065
46,2002,Morning,4,39,22.43762596,88.43557427
44,2002,Evening,11,110,22.43765708,88.38145954
44,2002,Evening,10,131,22.437664,88.37924641
44,2023,Evening,10,77,22.43767006,88.3817621
71,2024,Morning,4,1,22.43770428,88.33946732
70,2002,Evening,3,2,22.43770798,88.29984367
44,2002,Morning,9,69,22.437716,88.37846096
46,2002,Evening,10,137,22.4377194,88.43542357
71,2014,Night,10,2,22.43773536,88.3334837
71,2019,Evening,10,2,22.437736,88.32983295
44,2013,Morning,6,1,22.43774038,88.38868628
44,2019,Night,9,1,22.4377409,88.38990283
44,2002,Night,11,61,22.43774485,88.38068372
71,2022,Morning,7,1,22.4377455,88.34223795
71,2021,Morning,1,2,22.43775123,88.35296885
71,2023,Afternoon,2,2,22.43776081,88.33424417
71,2019,Morning,9,1,22.43776831,88.34348038
46,2023,Morning,2,2,22.43776894,88.44398806
45,2023,Night,12,5,22.43777845,88.40279569
46,2023,Night,6,1,22.43778307,88.44030175
71,2014,Evening,4,1,22.43779862,88.34576355
45,2002,Morning,12,23,22.43780005,88.40884906
71,2019,Night,11,1,22.43780053,88.34590281
71,2002,Morning,2,5,22.43780857,88.3345977
44,2014,Afternoon,3,1,22.43781826,88.39111658
44,2002,Evening,5,158,22.43783265,88.38161921
46,2023,Morning,12,14,22.43786386,88.43554551
45,2025,Afternoon,10,4,22.43787945,88.41244761
70,2022,Evening,12,3,22.43789206,88.29721727
44,2001,Evening,11,4,22.43789835,88.37494496
45,2002,Morning,6,14,22.43789946,88.41069408
44,2013,Afternoon,10,1,22.43792352,88.39354719
70,2001,Afternoon,7,1,22.43795552,88.29255234
46,2025,Morning,11,5,22.4379618,88.43664337
44,2023,Evening,11,70,22.4379743,88.38132901
70,2002,Morning,11,29,22.43798196,88.28372978
46,2023,Night,10,44,22.43798298,88.4359483
44,2003,Night,3,1,22.43798344,88.39232767
44,2002,Afternoon,5,163,22.43798891,88.37937927
44,2020,Afternoon,5,1,22.43800267,88.39232422
44,2021,Afternoon,8,1,22.43800386,88.38868193
70,2023,Afternoon,7,3,22.43800663,88.27425127
44,2023,Night,7,3,22.43801841,88.3865252
71,2023,Afternoon,5,2,22.43802573,88.33286739
46,2019,Afternoon,11,1,22.43803307,88.42515661
44,2021,Morning,11,1,22.43804137,88.36192568
46,2022,Afternoon,8,2,22.43805472,88.42272378
44,2022,Afternoon,1,1,22.43805527,88.36279427
46,2002,Night,8,78,22.43808364,88.43702839
45,2002,Morning,10,26,22.43811625,88.40723196
45,2002,Night,10,16,22.43811931,88.40695899
71,2002,Evening,6,232,22.43812954,88.33915308
46,2009,Night,5,1,22.43816264,88.43245376
46,2002,Night,11,53,22.43817465,88.43611474
46,2022,Night,9,1,22.43818453,88.43123747
46,2023,Morning,11,27,22.4381959,88.43458839
46,2014,Evening,10,1,22.43820374,88.4312377
46,2001,Morning,12,1,22.43821492,88.43488015
45,2010,Night,4,1,22.438217,88.41893681
71,2018,Morning,10,2,22.43824927,88.33426288
46,2023,Night,9,32,22.43826202,88.43716538
46,2019,Evening,10,1,22.43826712,88.43731021
46,2002,Night,12,49,22.4382681,88.43610643
46,2020,Night,12,1,22.43829351,88.42271927
70,2009,Evening,2,2,22.43832014,88.27182357
71,2018,Afternoon,1,1,22.4383429,88.3174222
46,2019,Afternoon,9,1,22.43835194,88.43123581
44,2010,Night,7,1,22.43835526,88.38170172
70,2023,Afternoon,12,12,22.43836509,88.2786691
44,2002,Night,7,90,22.43836616,88.38064041
70,2012,Evening,10,2,22.43837757,88.27790304
44,2023,Evening,9,93,22.43838222,88.38162802
44,2002,Afternoon,10,102,22.43839226,88.38035198
45,2002,Night,2,3,22.43840227,88.40853365
45,2021,Morning,11,1,22.43840456,88.40790578
71,2022,Afternoon,12,16,22.43842809,88.338328
44,2017,Afternoon,3,1,22.43844218,88.38707092
46,2006,Afternoon,6,1,22.43844963,88.41861709
45,2010,Night,3,1,22.43847044,88.40790288
45,2021,Afternoon,5,1,22.43847044,88.40790288
45,2002,Morning,9,16,22.4384947,88.40844377
44,2022,Night,3,1,22.43849773,88.39042806
46,2010,Evening,1,1,22.43849999,88.44944922
45,2002,Afternoon,6,25,22.43851567,88.40628776
46,2025,Morning,5,1,22.43853569,88.44944599
44,2023,Morning,11,68,22.43854107,88.38362056
70,2006,Night,2,2,22.43854888,88.26298412
44,2023,Night,11,57,22.43857301,88.38201853
71,2023,Morning,4,1,22.438576,88.32555939
45,2023,Afternoon,10,23,22.43862739,88.4088145
71,2018,Evening,3,1,22.43863511,88.33891649
45,2002,Night,8,19,22.43864398,88.40455199
45,2001,Evening,11,1,22.43864979,88.40775472
70,2013,Afternoon,8,1,22.43865656,88.2807454
46,2004,Evening,7,2,22.43866218,88.43304424
71,2004,Evening,5,1,22.43868338,88.34741825
46,2004,Afternoon,7,2,22.43869788,88.43325533
45,2002,Morning,7,21,22.43870316,88.4088811
46,2002,Night,10,52,22.43871151,88.43632237
71,2017,Night,7,1,22.43871366,88.35106458
71,2019,Afternoon,9,1,22.43871366,88.35106458
71,2020,Night,4,1,22.43873421,88.32192233
46,2014,Morning,2,2,22.43873568,88.44408385
45,2022,Morning,6,1,22.43875305,88.41169874
45,2002,Afternoon,12,36,22.43875442,88.40596336
46,2022,Morning,12,7,22.4387556,88.43315781
44,2014,Evening,1,1,22.43877092,88.36199591
44,2015,Evening,10,1,22.43877768,88.36805314
44,2023,Morning,10,65,22.43878033,88.37939664
46,2023,Afternoon,9,56,22.43878107,88.43356371
45,2002,Evening,5,35,22.43881447,88.40435285
71,2010,Morning,9,1,22.43882612,88.33162646
45,2002,Afternoon,5,51,22.43884336,88.40755846
70,2020,Afternoon,10,1,22.43886091,88.29359091
44,2002,Morning,3,7,22.43886676,88.37396773
71,2021,Night,3,1,22.43886826,88.34862579
46,2006,Morning,8,1,22.4388743,88.4207987
45,2002,Evening,9,31,22.4388764,88.40698923
71,2006,Afternoon,9,1,22.43890393,88.34862617
45,2002,Morning,5,19,22.4389087,88.40811348
70,2016,Night,8,1,22.43891593,88.29704326
71,2022,Evening,9,1,22.43894025,88.33041108
71,2008,Evening,4,1,22.43894837,88.34255482
71,2002,Evening,3,7,22.43895204,88.33045514
71,2021,Evening,7,1,22.43895624,88.33284071
46,2001,Night,6,3,22.43896508,88.43486462
45,2023,Evening,9,21,22.43897061,88.40862553
45,2025,Morning,11,4,22.43897678,88.40754547
46,2023,Afternoon,8,9,22.43897951,88.43263803
44,2020,Night,6,3,22.43899444,88.37503519
70,2023,Night,12,11,22.43899453,88.27938661
45,2023,Afternoon,11,21,22.43899528,88.40643518
46,2021,Evening,12,1,22.43899699,88.43039706
44,2023,Afternoon,3,4,22.43900538,88.37714844
46,2023,Morning,9,44,22.43900696,88.4341115
71,2024,Afternoon,3,1,22.43902486,88.33890593
46,2003,Night,3,1,22.43903035,88.43278662
46,2018,Evening,1,1,22.43903409,88.43304683
71,2010,Evening,9,1,22.43904486,88.34983691
45,2002,Morning,8,18,22.43906701,88.40881731
71,2022,Night,11,3,22.4390687,88.33766457
70,2023,Morning,1,2,22.43908134,88.25251007
70,2023,Night,1,1,22.43910439,88.27194791
70,2002,Morning,8,27,22.43910584,88.28954892
44,2002,Night,12,68,22.43912541,88.38502923
71,2022,Morning,4,1,22.43912901,88.34861758
44,2020,Afternoon,9,1,22.43913544,88.37410325
46,2010,Evening,6,1,22.43914734,88.44146154
46,2009,Morning,7,1,22.43915288,88.44185735
45,2002,Afternoon,9,41,22.43917433,88.40655861
45,2023,Night,9,6,22.43918088,88.40244072
71,2002,Afternoon,2,2,22.4391936,88.34048244
70,2023,Night,11,24,22.43919754,88.28638864
45,2002,Night,6,26,22.43920717,88.40660396
45,2002,Afternoon,8,41,22.43923656,88.40551492
71,2023,Afternoon,8,5,22.43925299,88.33654211
71,2022,Night,12,6,22.43927255,88.33990883
46,2002,Night,4,14,22.4392839,88.4351781
45,2023,Afternoon,9,19,22.43930311,88.40793366
45,2002,Afternoon,10,33,22.43933635,88.40666761
70,2014,Night,4,1,22.43934331,88.25518931
46,2013,Evening,7,2,22.43934628,88.42634795
71,2013,Afternoon,5,2,22.43935886,88.32756272
70,2001,Night,5,1,22.43936699,88.25960877
44,2025,Morning,5,1,22.43936875,88.39112317
71,2024,Evening,11,1,22.43937281,88.32870432
44,2008,Afternoon,3,1,22.43937465,88.35794236
71,2024,Night,4,1,22.4393842,88.32957655
44,2005,Afternoon,3,1,22.43939446,88.39354927
70,2023,Night,9,27,22.43940403,88.28048058
44,2005,Night,9,2,22.43940501,88.39081574
71,2007,Afternoon,4,1,22.43940976,88.33131007
44,2003,Night,2,1,22.43942574,88.36932446
45,2023,Morning,8,3,22.43943441,88.40411509
45,2002,Night,11,11,22.43944063,88.40598162
70,2005,Afternoon,7,1,22.43945881,88.25248606
44,2021,Afternoon,9,2,22.43945897,88.3751296
44,2013,Afternoon,12,1,22.43946513,88.38500475
44,2007,Afternoon,10,1,22.43946857,88.39354645
45,2002,Evening,7,49,22.43947457,88.40443655
71,2023,Night,9,79,22.43947931,88.33869528
44,2025,Morning,10,24,22.43948551,88.37975542
70,2012,Evening,6,3,22.43948759,88.29641488
70,2001,Morning,12,1,22.43948783,88.30227432
71,2025,Evening,10,31,22.43949329,88.33887422
71,2002,Morning,9,117,22.43949729,88.33626809
45,2004,Evening,10,1,22.43950125,88.39958205
70,2002,Night,11,27,22.43951602,88.28467775
44,2014,Morning,9,1,22.43951917,88.3899083
44,2015,Night,10,1,22.4395212,88.38742387
70,2002,Night,9,31,22.4395224,88.28391556
45,2011,Evening,12,1,22.43952716,88.40787849
70,2004,Evening,4,1,22.43952743,88.25248303
70,2006,Afternoon,2,1,22.43952743,88.25248303
70,2008,Afternoon,8,1,22.43952743,88.25248303
70,2009,Evening,3,1,22.43952743,88.25248303
70,2010,Afternoon,4,1,22.43952743,88.25248303
71,2022,Morning,11,2,22.43953133,88.33607255
44,2001,Night,6,1,22.43953623,88.3824295
44,2015,Night,8,1,22.4395477,88.39232711
70,2002,Evening,4,35,22.4395573,88.28500974
71,2004,Evening,12,2,22.43956804,88.33586437
44,2013,Morning,11,1,22.43957186,88.39111814
71,2013,Evening,5,2,22.43957491,88.32554342
70,2002,Afternoon,10,63,22.439576,88.28485328
44,2011,Evening,7,2,22.43957938,88.38863744
45,2002,Evening,11,21,22.4395825,88.40571571
44,2024,Morning,2,1,22.43960539,88.38015469
45,2002,Night,4,7,22.43961175,88.40699274
44,2017,Night,7,2,22.43961324,88.38500065
44,2002,Night,6,93,22.4396236,88.38285231
71,2022,Night,4,2,22.43963026,88.34071322
45,2023,Evening,12,7,22.43966658,88.40647362
45,2002,Night,9,15,22.43967569,88.40554448
46,2002,Night,3,3,22.43968564,88.43606426
70,2023,Afternoon,5,1,22.4396902,88.28900024
71,2002,Afternoon,12,103,22.43970519,88.33908205
71,2002,Morning,10,110,22.4397066,88.3379705
46,2001,Morning,5,1,22.43970676,88.42148643
71,2025,Afternoon,11,26,22.43972012,88.338641
44,2023,Evening,2,3,22.43972218,88.3916452
44,2004,Evening,4,1,22.43972503,88.3899033
44,2007,Afternoon,7,1,22.43973035,88.38863182
70,2002,Night,10,52,22.43973596,88.27973812
45,2013,Evening,8,1,22.4397428,88.39957382
44,2016,Afternoon,4,1,22.4397467,88.36800881
46,2010,Night,1,1,22.4397476,88.41904644
46,2023,Morning,10,49,22.43974853,88.432791
70,2002,Evening,7,96,22.43975319,88.28381719
71,2022,Evening,3,3,22.43975504,88.34209401
44,2004,Night,8,1,22.43976501,88.39353883
70,2002,Evening,11,34,22.43977082,88.28092547
44,2010,Evening,2,1,22.43977497,88.39111311
71,2003,Evening,12,2,22.43977668,88.33765887
71,2002,Night,5,114,22.43978701,88.33777936
70,2017,Afternoon,6,1,22.43980312,88.29143084
44,2009,Evening,12,1,22.43982038,88.38741626
45,2002,Evening,10,26,22.4398287,88.40592533
70,2002,Evening,10,66,22.4398398,88.28103671
44,2010,Morning,3,1,22.43984014,88.38862939
71,2001,Evening,1,1,22.43985189,88.33873875
45,2002,Night,12,17,22.43988925,88.40602208
71,2023,Afternoon,10,103,22.43991618,88.33550951
45,2011,Night,7,1,22.43993649,88.41075979
44,2012,Evening,11,1,22.43997923,88.39480182
70,2003,Night,1,1,22.4399807,88.26504148
71,2004,Evening,3,2,22.43998443,88.33929549
46,2005,Night,6,1,22.43999895,88.44334803
70,2002,Morning,7,40,22.44002028,88.2861829
46,2023,Afternoon,1,1,22.44003185,88.43485068
44,2020,Afternoon,11,1,22.44003411,88.39480245
